day,hospital_id,cohort,arrivals
7,H150,c3,2
1,H150,c4,3
2,H150,c4,3
3,H150,c4,3
4,H150,c4,3
5,H150,c4,3
6,H150,c4,3
7,H150,c4,4
1,H151,c1,6
2,H151,c1,6
3,H151,c1,6
4,H151,c1,7
5,H151,c1,6
6,H151,c1,6
7,H151,c1,7
1,H151,c2,4
2,H151,c2,4
3,H151,c2,4
4,H151,c2,4
5,H151,c2,4
6,H151,c2,4
7,H151,c2,5
1,H151,c3,1
2,H151,c3,1
3,H151,c3,1
4,H151,c3,1
5,H151,c3,1
6,H151,c3,1
7,H151,c3,1
1,H151,c4,2
2,H151,c4,2
3,H151,c4,2
4,H151,c4,2
5,H151,c4,2
6,H151,c4,2
7,H151,c4,2
1,H152,c1,6
2,H152,c1,6
3,H152,c1,6
4,H152,c1,7
5,H152,c1,6
6,H152,c1,6
7,H152,c1,7
1,H152,c2,4
2,H152,c2,4
3,H152,c2,4
4,H152,c2,4
5,H152,c2,4
6,H152,c2,4
7,H152,c2,5
1,H152,c3,1
2,H152,c3,1
3,H152,c3,1
4,H152,c3,1
5,H152,c3,1
6,H152,c3,1
7,H152,c3,1
1,H152,c4,2
2,H152,c4,2
3,H152,c4,2
4,H152,c4,2
5,H152,c4,2
6,H152,c4,2
7,H152,c4,2
1,H153,c1,6
2,H153,c1,6
3,H153,c1,6
4,H153,c1,7
5,H153,c1,6
6,H153,c1,6
7,H153,c1,7
1,H153,c2,4
2,H153,c2,4
3,H153,c2,4
4,H153,c2,4
5,H153,c2,4
6,H153,c2,4
7,H153,c2,5
1,H153,c3,1
2,H153,c3,1
3,H153,c3,1
4,H153,c3,1
5,H153,c3,1
6,H153,c3,1
7,H153,c3,1
1,H153,c4,2
2,H153,c4,2
3,H153,c4,2
4,H153,c4,2
5,H153,c4,2
6,H153,c4,2
7,H153,c4,2
1,H154,c1,6
2,H154,c1,6
3,H154,c1,6
4,H154,c1,7
5,H154,c1,6
6,H154,c1,6
7,H154,c1,7
1,H154,c2,4
2,H154,c2,4
3,H154,c2,4
4,H154,c2,4
5,H154,c2,4
6,H154,c2,4
7,H154,c2,5
1,H154,c3,1
2,H154,c3,1
3,H154,c3,1
4,H154,c3,1
5,H154,c3,1
6,H154,c3,1
7,H154,c3,1
1,H154,c4,2
2,H154,c4,2
3,H154,c4,2
4,H154,c4,2
5,H154,c4,2
6,H154,c4,2
7,H154,c4,2
1,H155,c1,12
2,H155,c1,13
3,H155,c1,12
4,H155,c1,14
5,H155,c1,13
6,H155,c1,12
7,H155,c1,15
1,H155,c2,8
2,H155,c2,8
3,H155,c2,9
4,H155,c2,9
5,H155,c2,8
6,H155,c2,8
7,H155,c2,10
1,H155,c3,3
2,H155,c3,3
3,H155,c3,3
4,H155,c3,4
5,H155,c3,3
6,H155,c3,3
7,H155,c3,4
1,H155,c4,5
2,H155,c4,5
3,H155,c4,6
4,H155,c4,6
5,H155,c4,5
6,H155,c4,5
7,H155,c4,6
1,H156,c1,9
2,H156,c1,9
3,H156,c1,10
4,H156,c1,10
5,H156,c1,9
6,H156,c1,9
7,H156,c1,11
1,H156,c2,6
2,H156,c2,6
3,H156,c2,6
4,H156,c2,7
5,H156,c2,6
6,H156,c2,6
7,H156,c2,7
1,H156,c3,2
2,H156,c3,2
3,H156,c3,2
4,H156,c3,2
5,H156,c3,2
6,H156,c3,2
7,H156,c3,2
1,H156,c4,3
2,H156,c4,3
3,H156,c4,3
4,H156,c4,3
5,H156,c4,3
6,H156,c4,3
7,H156,c4,4
1,H157,c1,9
2,H157,c1,9
3,H157,c1,10
4,H157,c1,10
5,H157,c1,9
6,H157,c1,9
7,H157,c1,11
1,H157,c2,6
2,H157,c2,6
3,H157,c2,6
4,H157,c2,7
5,H157,c2,6
6,H157,c2,6
7,H157,c2,7
1,H157,c3,2
2,H157,c3,2
3,H157,c3,2
4,H157,c3,2
5,H157,c3,2
6,H157,c3,2
7,H157,c3,2
1,H157,c4,3
2,H157,c4,3
3,H157,c4,3
4,H157,c4,3
5,H157,c4,3
6,H157,c4,3
7,H157,c4,4
1,H158,c1,6
2,H158,c1,6
3,H158,c1,6
4,H158,c1,7
5,H158,c1,6
6,H158,c1,6
7,H158,c1,7
1,H158,c2,4
2,H158,c2,4
3,H158,c2,4
4,H158,c2,4
5,H158,c2,4
6,H158,c2,4
7,H158,c2,5
1,H158,c3,1
2,H158,c3,1
3,H158,c3,1
4,H158,c3,1
5,H158,c3,1
6,H158,c3,1
7,H158,c3,1
1,H158,c4,2
2,H158,c4,2
3,H158,c4,2
4,H158,c4,2
5,H158,c4,2
6,H158,c4,2
7,H158,c4,2
1,H159,c1,6
2,H159,c1,6
3,H159,c1,6
4,H159,c1,7
5,H159,c1,6
6,H159,c1,6
7,H159,c1,7
1,H159,c2,4
2,H159,c2,4
3,H159,c2,4
4,H159,c2,4
5,H159,c2,4
6,H159,c2,4
7,H159,c2,5
1,H159,c3,1
2,H159,c3,1
3,H159,c3,1
4,H159,c3,1
5,H159,c3,1
6,H159,c3,1
7,H159,c3,1
1,H159,c4,2
2,H159,c4,2
3,H159,c4,2
4,H159,c4,2
5,H159,c4,2
6,H159,c4,2
7,H159,c4,2
1,H160,c1,6
2,H160,c1,6
3,H160,c1,6
4,H160,c1,7
5,H160,c1,6
6,H160,c1,6
7,H160,c1,7
1,H160,c2,4
2,H160,c2,4
3,H160,c2,4
4,H160,c2,4
5,H160,c2,4
6,H160,c2,4
7,H160,c2,5
1,H160,c3,1
2,H160,c3,1
3,H160,c3,1
4,H160,c3,1
5,H160,c3,1
6,H160,c3,1
7,H160,c3,1
1,H160,c4,2
2,H160,c4,2
3,H160,c4,2
4,H160,c4,2
5,H160,c4,2
6,H160,c4,2
7,H160,c4,2
1,H161,c1,6
2,H161,c1,6
3,H161,c1,6
4,H161,c1,7
5,H161,c1,6
6,H161,c1,6
7,H161,c1,7
1,H161,c2,4
2,H161,c2,4
3,H161,c2,4
4,H161,c2,4
5,H161,c2,4
6,H161,c2,4
7,H161,c2,5
1,H161,c3,1
2,H161,c3,1
3,H161,c3,1
4,H161,c3,1
5,H161,c3,1
6,H161,c3,1
7,H161,c3,1
1,H161,c4,2
2,H161,c4,2
3,H161,c4,2
4,H161,c4,2
5,H161,c4,2
6,H161,c4,2
7,H161,c4,2
1,H162,c1,12
2,H162,c1,13
3,H162,c1,12
4,H162,c1,14
5,H162,c1,13
6,H162,c1,12
7,H162,c1,15
1,H162,c2,8
2,H162,c2,8
3,H162,c2,9
4,H162,c2,9
5,H162,c2,8
6,H162,c2,8
7,H162,c2,10
1,H162,c3,3
2,H162,c3,3
3,H162,c3,3
4,H162,c3,4
5,H162,c3,3
6,H162,c3,3
7,H162,c3,4
1,H162,c4,5
2,H162,c4,5
3,H162,c4,6
4,H162,c4,6
5,H162,c4,5
6,H162,c4,5
7,H162,c4,6
1,H163,c1,9
2,H163,c1,9
3,H163,c1,10
4,H163,c1,10
5,H163,c1,9
6,H163,c1,9
7,H163,c1,11
1,H163,c2,6
2,H163,c2,6
3,H163,c2,6
4,H163,c2,7
5,H163,c2,6
6,H163,c2,6
7,H163,c2,7
1,H163,c3,2
2,H163,c3,2
3,H163,c3,2
4,H163,c3,2
5,H163,c3,2
6,H163,c3,2
7,H163,c3,2
1,H163,c4,3
2,H163,c4,3
3,H163,c4,3
4,H163,c4,3
5,H163,c4,3
6,H163,c4,3
7,H163,c4,4
1,H164,c1,9
2,H164,c1,9
3,H164,c1,10
4,H164,c1,10
5,H164,c1,9
6,H164,c1,9
7,H164,c1,11
1,H164,c2,6
2,H164,c2,6
3,H164,c2,6
4,H164,c2,7
5,H164,c2,6
6,H164,c2,6
7,H164,c2,7
1,H164,c3,2
2,H164,c3,2
3,H164,c3,2
4,H164,c3,2
5,H164,c3,2
6,H164,c3,2
7,H164,c3,2
1,H164,c4,3
2,H164,c4,3
3,H164,c4,3
4,H164,c4,3
5,H164,c4,3
6,H164,c4,3
7,H164,c4,4
1,H165,c1,6
2,H165,c1,6
3,H165,c1,6
4,H165,c1,7
5,H165,c1,6
6,H165,c1,6
7,H165,c1,7
1,H165,c2,4
2,H165,c2,4
3,H165,c2,4
4,H165,c2,4
5,H165,c2,4
6,H165,c2,4
7,H165,c2,5
1,H165,c3,1
2,H165,c3,1
3,H165,c3,1
4,H165,c3,1
5,H165,c3,1
6,H165,c3,1
7,H165,c3,1
1,H165,c4,2
2,H165,c4,2
3,H165,c4,2
4,H165,c4,2
5,H165,c4,2
6,H165,c4,2
7,H165,c4,2
1,H166,c1,6
2,H166,c1,6
3,H166,c1,6
4,H166,c1,7
5,H166,c1,6
6,H166,c1,6
7,H166,c1,7
1,H166,c2,4
2,H166,c2,4
3,H166,c2,4
4,H166,c2,4
5,H166,c2,4
6,H166,c2,4
7,H166,c2,5
1,H166,c3,1
2,H166,c3,1
3,H166,c3,1
4,H166,c3,1
5,H166,c3,1
6,H166,c3,1
7,H166,c3,1
1,H166,c4,2
2,H166,c4,2
3,H166,c4,2
4,H166,c4,2
5,H166,c4,2
6,H166,c4,2
7,H166,c4,2
1,H167,c1,6
2,H167,c1,6
3,H167,c1,6
4,H167,c1,7
5,H167,c1,6
6,H167,c1,6
7,H167,c1,7
1,H167,c2,4
2,H167,c2,4
3,H167,c2,4
4,H167,c2,4
5,H167,c2,4
6,H167,c2,4
7,H167,c2,5
1,H167,c3,1
2,H167,c3,1
3,H167,c3,1
4,H167,c3,1
5,H167,c3,1
6,H167,c3,1
7,H167,c3,1
1,H167,c4,2
2,H167,c4,2
3,H167,c4,2
4,H167,c4,2
5,H167,c4,2
6,H167,c4,2
7,H167,c4,2
1,H168,c1,6
2,H168,c1,6
3,H168,c1,6
4,H168,c1,7
5,H168,c1,6
6,H168,c1,6
7,H168,c1,7
1,H168,c2,4
2,H168,c2,4
3,H168,c2,4
4,H168,c2,4
5,H168,c2,4
6,H168,c2,4
7,H168,c2,5
1,H168,c3,1
2,H168,c3,1
3,H168,c3,1
4,H168,c3,1
5,H168,c3,1
6,H168,c3,1
7,H168,c3,1
1,H168,c4,2
2,H168,c4,2
3,H168,c4,2
4,H168,c4,2
5,H168,c4,2
6,H168,c4,2
7,H168,c4,2
1,H169,c1,12
2,H169,c1,13
3,H169,c1,12
4,H169,c1,14
5,H169,c1,13
6,H169,c1,12
7,H169,c1,15
1,H169,c2,8
2,H169,c2,8
3,H169,c2,9
4,H169,c2,9
5,H169,c2,8
6,H169,c2,8
7,H169,c2,10
1,H169,c3,3
2,H169,c3,3
3,H169,c3,3
4,H169,c3,4
5,H169,c3,3
6,H169,c3,3
7,H169,c3,4
1,H169,c4,5
2,H169,c4,5
3,H169,c4,6
4,H169,c4,6
5,H169,c4,5
6,H169,c4,5
7,H169,c4,6
1,H170,c1,9
2,H170,c1,9
3,H170,c1,10
4,H170,c1,10
5,H170,c1,9
6,H170,c1,9
7,H170,c1,11
1,H170,c2,6
2,H170,c2,6
3,H170,c2,6
4,H170,c2,7
5,H170,c2,6
6,H170,c2,6
7,H170,c2,7
1,H170,c3,2
2,H170,c3,2
3,H170,c3,2
4,H170,c3,2
5,H170,c3,2
6,H170,c3,2
7,H170,c3,2
1,H170,c4,3
2,H170,c4,3
3,H170,c4,3
4,H170,c4,3
5,H170,c4,3
6,H170,c4,3
7,H170,c4,4
1,H171,c1,9
2,H171,c1,9
3,H171,c1,10
4,H171,c1,10
5,H171,c1,9
6,H171,c1,9
7,H171,c1,11
1,H171,c2,6
2,H171,c2,6
3,H171,c2,6
4,H171,c2,7
5,H171,c2,6
6,H171,c2,6
7,H171,c2,7
1,H171,c3,2
2,H171,c3,2
3,H171,c3,2
4,H171,c3,2
5,H171,c3,2
6,H171,c3,2
7,H171,c3,2
1,H171,c4,3
2,H171,c4,3
3,H171,c4,3
4,H171,c4,3
5,H171,c4,3
6,H171,c4,3
7,H171,c4,4
1,H172,c1,6
2,H172,c1,6
3,H172,c1,6
4,H172,c1,7
5,H172,c1,6
6,H172,c1,6
7,H172,c1,7
1,H172,c2,4
2,H172,c2,4
3,H172,c2,4
4,H172,c2,4
5,H172,c2,4
6,H172,c2,4
7,H172,c2,5
1,H172,c3,1
2,H172,c3,1
3,H172,c3,1
4,H172,c3,1
5,H172,c3,1
6,H172,c3,1
7,H172,c3,1
1,H172,c4,2
2,H172,c4,2
3,H172,c4,2
4,H172,c4,2
5,H172,c4,2
6,H172,c4,2
7,H172,c4,2
1,H173,c1,6
2,H173,c1,6
3,H173,c1,6
4,H173,c1,7
5,H173,c1,6
6,H173,c1,6
7,H173,c1,7
1,H173,c2,4
2,H173,c2,4
3,H173,c2,4
4,H173,c2,4
5,H173,c2,4
6,H173,c2,4
7,H173,c2,5
1,H173,c3,1
2,H173,c3,1
3,H173,c3,1
4,H173,c3,1
5,H173,c3,1
6,H173,c3,1
7,H173,c3,1
1,H173,c4,2
2,H173,c4,2
3,H173,c4,2
4,H173,c4,2
5,H173,c4,2
6,H173,c4,2
7,H173,c4,2
1,H174,c1,6
2,H174,c1,6
3,H174,c1,6
4,H174,c1,7
5,H174,c1,6
6,H174,c1,6
7,H174,c1,7
1,H174,c2,4
2,H174,c2,4
3,H174,c2,4
4,H174,c2,4
5,H174,c2,4
6,H174,c2,4
7,H174,c2,5
1,H174,c3,1
2,H174,c3,1
3,H174,c3,1
4,H174,c3,1
5,H174,c3,1
6,H174,c3,1
7,H174,c3,1
1,H174,c4,2
2,H174,c4,2
3,H174,c4,2
4,H174,c4,2
5,H174,c4,2
6,H174,c4,2
7,H174,c4,2
1,H175,c1,6
2,H175,c1,6
3,H175,c1,6
4,H175,c1,7
5,H175,c1,6
6,H175,c1,6
7,H175,c1,7
1,H175,c2,4
2,H175,c2,4
3,H175,c2,4
4,H175,c2,4
5,H175,c2,4
6,H175,c2,4
7,H175,c2,5
1,H175,c3,1
2,H175,c3,1
3,H175,c3,1
4,H175,c3,1
5,H175,c3,1
6,H175,c3,1
7,H175,c3,1
1,H175,c4,2
2,H175,c4,2
3,H175,c4,2
4,H175,c4,2
5,H175,c4,2
6,H175,c4,2
7,H175,c4,2
1,H176,c1,12
2,H176,c1,13
3,H176,c1,12
4,H176,c1,14
5,H176,c1,13
6,H176,c1,12
7,H176,c1,15
1,H176,c2,8
2,H176,c2,8
3,H176,c2,9
4,H176,c2,9
5,H176,c2,8
6,H176,c2,8
7,H176,c2,10
1,H176,c3,3
2,H176,c3,3
3,H176,c3,3
4,H176,c3,4
5,H176,c3,3
6,H176,c3,3
7,H176,c3,4
1,H176,c4,5
2,H176,c4,5
3,H176,c4,6
4,H176,c4,6
5,H176,c4,5
6,H176,c4,5
7,H176,c4,6
1,H177,c1,9
2,H177,c1,9
3,H177,c1,10
4,H177,c1,10
5,H177,c1,9
6,H177,c1,9
7,H177,c1,11
1,H177,c2,6
2,H177,c2,6
3,H177,c2,6
4,H177,c2,7
5,H177,c2,6
6,H177,c2,6
7,H177,c2,7
1,H177,c3,2
2,H177,c3,2
3,H177,c3,2
4,H177,c3,2
5,H177,c3,2
6,H177,c3,2
7,H177,c3,2
1,H177,c4,3
2,H177,c4,3
3,H177,c4,3
4,H177,c4,3
5,H177,c4,3
6,H177,c4,3
7,H177,c4,4
1,H178,c1,9
2,H178,c1,9
3,H178,c1,10
4,H178,c1,10
5,H178,c1,9
6,H178,c1,9
7,H178,c1,11
1,H178,c2,6
2,H178,c2,6
3,H178,c2,6
4,H178,c2,7
5,H178,c2,6
6,H178,c2,6
7,H178,c2,7
1,H178,c3,2
2,H178,c3,2
3,H178,c3,2
4,H178,c3,2
5,H178,c3,2
6,H178,c3,2
7,H178,c3,2
1,H178,c4,3
2,H178,c4,3
3,H178,c4,3
4,H178,c4,3
5,H178,c4,3
6,H178,c4,3
7,H178,c4,4
1,H179,c1,6
2,H179,c1,6
3,H179,c1,6
4,H179,c1,7
5,H179,c1,6
6,H179,c1,6
7,H179,c1,7
1,H179,c2,4
2,H179,c2,4
3,H179,c2,4
4,H179,c2,4
5,H179,c2,4
6,H179,c2,4
7,H179,c2,5
1,H179,c3,1
2,H179,c3,1
3,H179,c3,1
4,H179,c3,1
5,H179,c3,1
6,H179,c3,1
7,H179,c3,1
1,H179,c4,2
2,H179,c4,2
3,H179,c4,2
4,H179,c4,2
5,H179,c4,2
6,H179,c4,2
7,H179,c4,2
1,H180,c1,6
2,H180,c1,6
3,H180,c1,6
4,H180,c1,7
5,H180,c1,6
6,H180,c1,6
7,H180,c1,7
1,H180,c2,4
2,H180,c2,4
3,H180,c2,4
4,H180,c2,4
5,H180,c2,4
6,H180,c2,4
7,H180,c2,5
1,H180,c3,1
2,H180,c3,1
3,H180,c3,1
4,H180,c3,1
5,H180,c3,1
6,H180,c3,1
7,H180,c3,1
1,H180,c4,2
2,H180,c4,2
3,H180,c4,2
4,H180,c4,2
5,H180,c4,2
6,H180,c4,2
7,H180,c4,2
1,H181,c1,6
2,H181,c1,6
3,H181,c1,6
4,H181,c1,7
5,H181,c1,6
6,H181,c1,6
7,H181,c1,7
1,H181,c2,4
2,H181,c2,4
3,H181,c2,4
4,H181,c2,4
5,H181,c2,4
6,H181,c2,4
7,H181,c2,5
1,H181,c3,1
2,H181,c3,1
3,H181,c3,1
4,H181,c3,1
5,H181,c3,1
6,H181,c3,1
7,H181,c3,1
1,H181,c4,2
2,H181,c4,2
3,H181,c4,2
4,H181,c4,2
5,H181,c4,2
6,H181,c4,2
7,H181,c4,2
1,H182,c1,6
2,H182,c1,6
3,H182,c1,6
4,H182,c1,7
5,H182,c1,6
6,H182,c1,6
7,H182,c1,7
1,H182,c2,4
2,H182,c2,4
3,H182,c2,4
4,H182,c2,4
5,H182,c2,4
6,H182,c2,4
7,H182,c2,5
1,H182,c3,1
2,H182,c3,1
3,H182,c3,1
4,H182,c3,1
5,H182,c3,1
6,H182,c3,1
7,H182,c3,1
1,H182,c4,2
2,H182,c4,2
3,H182,c4,2
4,H182,c4,2
5,H182,c4,2
6,H182,c4,2
7,H182,c4,2
1,H183,c1,12
2,H183,c1,13
3,H183,c1,12
4,H183,c1,14
5,H183,c1,13
6,H183,c1,12
7,H183,c1,15
1,H183,c2,8
2,H183,c2,8
3,H183,c2,9
4,H183,c2,9
5,H183,c2,8
6,H183,c2,8
7,H183,c2,10
1,H183,c3,3
2,H183,c3,3
3,H183,c3,3
4,H183,c3,4
5,H183,c3,3
6,H183,c3,3
7,H183,c3,4
1,H183,c4,5
2,H183,c4,5
3,H183,c4,6
4,H183,c4,6
5,H183,c4,5
6,H183,c4,5
7,H183,c4,6
1,H184,c1,9
2,H184,c1,9
3,H184,c1,10
4,H184,c1,10
5,H184,c1,9
6,H184,c1,9
7,H184,c1,11
1,H184,c2,6
2,H184,c2,6
3,H184,c2,6
4,H184,c2,7
5,H184,c2,6
6,H184,c2,6
7,H184,c2,7
1,H184,c3,2
2,H184,c3,2
3,H184,c3,2
4,H184,c3,2
5,H184,c3,2
6,H184,c3,2
7,H184,c3,2
1,H184,c4,3
2,H184,c4,3
3,H184,c4,3
4,H184,c4,3
5,H184,c4,3
6,H184,c4,3
7,H184,c4,4
1,H185,c1,9
2,H185,c1,9
3,H185,c1,10
4,H185,c1,10
5,H185,c1,9
6,H185,c1,9
7,H185,c1,11
1,H185,c2,6
2,H185,c2,6
3,H185,c2,6
4,H185,c2,7
5,H185,c2,6
6,H185,c2,6
7,H185,c2,7
1,H185,c3,2
2,H185,c3,2
3,H185,c3,2
4,H185,c3,2
5,H185,c3,2
6,H185,c3,2
7,H185,c3,2
1,H185,c4,3
2,H185,c4,3
3,H185,c4,3
4,H185,c4,3
5,H185,c4,3
6,H185,c4,3
7,H185,c4,4
1,H186,c1,6
2,H186,c1,6
3,H186,c1,6
4,H186,c1,7
5,H186,c1,6
6,H186,c1,6
7,H186,c1,7
1,H186,c2,4
2,H186,c2,4
3,H186,c2,4
4,H186,c2,4
5,H186,c2,4
6,H186,c2,4
7,H186,c2,5
1,H186,c3,1
2,H186,c3,1
3,H186,c3,1
4,H186,c3,1
5,H186,c3,1
6,H186,c3,1
7,H186,c3,1
1,H186,c4,2
2,H186,c4,2
3,H186,c4,2
4,H186,c4,2
5,H186,c4,2
6,H186,c4,2
7,H186,c4,2
1,H187,c1,6
2,H187,c1,6
3,H187,c1,6
4,H187,c1,7
5,H187,c1,6
6,H187,c1,6
7,H187,c1,7
1,H187,c2,4
2,H187,c2,4
3,H187,c2,4
4,H187,c2,4
5,H187,c2,4
6,H187,c2,4
7,H187,c2,5
1,H187,c3,1
2,H187,c3,1
3,H187,c3,1
4,H187,c3,1
5,H187,c3,1
6,H187,c3,1
7,H187,c3,1
1,H187,c4,2
2,H187,c4,2
3,H187,c4,2
4,H187,c4,2
5,H187,c4,2
6,H187,c4,2
7,H187,c4,2
1,H188,c1,6
2,H188,c1,6
3,H188,c1,6
4,H188,c1,7
5,H188,c1,6
6,H188,c1,6
7,H188,c1,7
1,H188,c2,4
2,H188,c2,4
3,H188,c2,4
4,H188,c2,4
5,H188,c2,4
6,H188,c2,4
7,H188,c2,5
1,H188,c3,1
2,H188,c3,1
3,H188,c3,1
4,H188,c3,1
5,H188,c3,1
6,H188,c3,1
7,H188,c3,1
1,H188,c4,2
2,H188,c4,2
3,H188,c4,2
4,H188,c4,2
5,H188,c4,2
6,H188,c4,2
7,H188,c4,2
1,H189,c1,6
2,H189,c1,6
3,H189,c1,6
4,H189,c1,7
5,H189,c1,6
6,H189,c1,6
7,H189,c1,7
1,H189,c2,4
2,H189,c2,4
3,H189,c2,4
4,H189,c2,4
5,H189,c2,4
6,H189,c2,4
7,H189,c2,5
1,H189,c3,1
2,H189,c3,1
3,H189,c3,1
4,H189,c3,1
5,H189,c3,1
6,H189,c3,1
7,H189,c3,1
1,H189,c4,2
2,H189,c4,2
3,H189,c4,2
4,H189,c4,2
5,H189,c4,2
6,H189,c4,2
7,H189,c4,2
1,H190,c1,12
2,H190,c1,13
3,H190,c1,12
4,H190,c1,14
5,H190,c1,13
6,H190,c1,12
7,H190,c1,15
1,H190,c2,8
2,H190,c2,8
3,H190,c2,9
4,H190,c2,9
5,H190,c2,8
6,H190,c2,8
7,H190,c2,10
1,H190,c3,3
2,H190,c3,3
3,H190,c3,3
4,H190,c3,4
5,H190,c3,3
6,H190,c3,3
7,H190,c3,4
1,H190,c4,5
2,H190,c4,5
3,H190,c4,6
4,H190,c4,6
5,H190,c4,5
6,H190,c4,5
7,H190,c4,6
1,H191,c1,9
2,H191,c1,9
3,H191,c1,10
4,H191,c1,10
5,H191,c1,9
6,H191,c1,9
7,H191,c1,11
1,H191,c2,6
2,H191,c2,6
3,H191,c2,6
4,H191,c2,7
5,H191,c2,6
6,H191,c2,6
7,H191,c2,7
1,H191,c3,2
2,H191,c3,2
3,H191,c3,2
4,H191,c3,2
5,H191,c3,2
6,H191,c3,2
7,H191,c3,2
1,H191,c4,3
2,H191,c4,3
3,H191,c4,3
4,H191,c4,3
5,H191,c4,3
6,H191,c4,3
7,H191,c4,4
1,H192,c1,9
2,H192,c1,9
3,H192,c1,10
4,H192,c1,10
5,H192,c1,9
6,H192,c1,9
7,H192,c1,11
1,H192,c2,6
2,H192,c2,6
3,H192,c2,6
4,H192,c2,7
5,H192,c2,6
6,H192,c2,6
7,H192,c2,7
1,H192,c3,2
2,H192,c3,2
3,H192,c3,2
4,H192,c3,2
5,H192,c3,2
6,H192,c3,2
7,H192,c3,2
1,H192,c4,3
2,H192,c4,3
3,H192,c4,3
4,H192,c4,3
5,H192,c4,3
6,H192,c4,3
7,H192,c4,4
1,H193,c1,6
2,H193,c1,6
3,H193,c1,6
4,H193,c1,7
5,H193,c1,6
6,H193,c1,6
7,H193,c1,7
1,H193,c2,4
2,H193,c2,4
3,H193,c2,4
4,H193,c2,4
5,H193,c2,4
6,H193,c2,4
7,H193,c2,5
1,H193,c3,1
2,H193,c3,1
3,H193,c3,1
4,H193,c3,1
5,H193,c3,1
6,H193,c3,1
7,H193,c3,1
1,H193,c4,2
2,H193,c4,2
3,H193,c4,2
4,H193,c4,2
5,H193,c4,2
6,H193,c4,2
7,H193,c4,2
1,H194,c1,6
2,H194,c1,6
3,H194,c1,6
4,H194,c1,7
5,H194,c1,6
6,H194,c1,6
7,H194,c1,7
1,H194,c2,4
2,H194,c2,4
3,H194,c2,4
4,H194,c2,4
5,H194,c2,4
6,H194,c2,4
7,H194,c2,5
1,H194,c3,1
2,H194,c3,1
3,H194,c3,1
4,H194,c3,1
5,H194,c3,1
6,H194,c3,1
7,H194,c3,1
1,H194,c4,2
2,H194,c4,2
3,H194,c4,2
4,H194,c4,2
5,H194,c4,2
6,H194,c4,2
7,H194,c4,2
1,H195,c1,6
2,H195,c1,6
3,H195,c1,6
4,H195,c1,7
5,H195,c1,6
6,H195,c1,6
7,H195,c1,7
1,H195,c2,4
2,H195,c2,4
3,H195,c2,4
4,H195,c2,4
5,H195,c2,4
6,H195,c2,4
7,H195,c2,5
1,H195,c3,1
2,H195,c3,1
3,H195,c3,1
4,H195,c3,1
5,H195,c3,1
6,H195,c3,1
7,H195,c3,1
1,H195,c4,2
2,H195,c4,2
3,H195,c4,2
4,H195,c4,2
5,H195,c4,2
6,H195,c4,2
7,H195,c4,2
1,H196,c1,6
2,H196,c1,6
3,H196,c1,6
4,H196,c1,7
5,H196,c1,6
6,H196,c1,6
7,H196,c1,7
1,H196,c2,4
2,H196,c2,4
3,H196,c2,4
4,H196,c2,4
5,H196,c2,4
6,H196,c2,4
7,H196,c2,5
1,H196,c3,1
2,H196,c3,1
3,H196,c3,1
4,H196,c3,1
5,H196,c3,1
6,H196,c3,1
7,H196,c3,1
1,H196,c4,2
2,H196,c4,2
3,H196,c4,2
4,H196,c4,2
5,H196,c4,2
6,H196,c4,2
7,H196,c4,2
1,H197,c1,12
2,H197,c1,13
3,H197,c1,12
4,H197,c1,14
5,H197,c1,13
6,H197,c1,12
7,H197,c1,15
1,H197,c2,8
2,H197,c2,8
3,H197,c2,9
4,H197,c2,9
5,H197,c2,8
6,H197,c2,8
7,H197,c2,10
1,H197,c3,3
2,H197,c3,3
3,H197,c3,3
4,H197,c3,4
5,H197,c3,3
6,H197,c3,3
7,H197,c3,4
1,H197,c4,5
2,H197,c4,5
3,H197,c4,6
4,H197,c4,6
5,H197,c4,5
6,H197,c4,5
7,H197,c4,6
1,H198,c1,9
2,H198,c1,9
3,H198,c1,10
4,H198,c1,10
5,H198,c1,9
6,H198,c1,9
7,H198,c1,11
1,H198,c2,6
2,H198,c2,6
3,H198,c2,6
4,H198,c2,7
5,H198,c2,6
6,H198,c2,6
7,H198,c2,7
1,H198,c3,2
2,H198,c3,2
3,H198,c3,2
4,H198,c3,2
5,H198,c3,2
6,H198,c3,2
7,H198,c3,2
1,H198,c4,3
2,H198,c4,3
3,H198,c4,3
4,H198,c4,3
5,H198,c4,3
6,H198,c4,3
7,H198,c4,4
1,H199,c1,9
2,H199,c1,9
3,H199,c1,10
4,H199,c1,10
5,H199,c1,9
6,H199,c1,9
7,H199,c1,11
1,H199,c2,6
2,H199,c2,6
3,H199,c2,6
4,H199,c2,7
5,H199,c2,6
6,H199,c2,6
7,H199,c2,7
1,H199,c3,2
2,H199,c3,2
3,H199,c3,2
4,H199,c3,2
5,H199,c3,2
6,H199,c3,2
7,H199,c3,2
1,H199,c4,3
2,H199,c4,3
3,H199,c4,3
4,H199,c4,3
5,H199,c4,3
6,H199,c4,3
7,H199,c4,4
1,H200,c1,6
2,H200,c1,6
3,H200,c1,6
4,H200,c1,7
5,H200,c1,6
6,H200,c1,6
7,H200,c1,7
1,H200,c2,4
2,H200,c2,4
3,H200,c2,4
4,H200,c2,4
5,H200,c2,4
6,H200,c2,4
7,H200,c2,5
1,H200,c3,1
2,H200,c3,1
3,H200,c3,1
4,H200,c3,1
